Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[8.458236, 0.17706452, 4.3176503]",../p03_2013-12-02/2013-12-02_10.44.24.jpg,ZTE-BLADE,[],,40.69381094,,2002:12:08 12:00:00,"['#504b54', '#7a747a', '#857d81', '#1a1416', '#6b676e']",[],"aia ieee came a i "" e ; . aul : “a ss and Seana - tet ni — ane pie «? erse a> tee § Fares pe ant aweat enevew eet y ‘ee Bo ae ohratter sate eouves eer feres “ogre {as ee atic we “ gee «te yootf er f tive ante tions Process enw \ahenese ge gweoll auited to the MethoAdlOowy Avs NASD. nna ies rask or sk management 2 agement in challenges> set one DASA lected concept it challens! Ss Soe as considers sa. OSSANS HOUSE pur SmsucieuPo 31 ydoouc? pete?! egg <= pose > sosuc eyo oF ur qUuSUIOSse yuoOUISOMeUeU syst 1O YS? oe * srs Sah RBOVLOPOUIout oie oO pone LP wnewmersch (86943 O [OY wage preee? yrere wg» €4f ‘serene veoh nen, te HH pow wore tT hae r ‘ Gran % ont are. # é",10:44:24,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.7363577, 0.35412905, 5.938472]",../p03_2013-12-02/2013-12-02_11.31.23.jpg,ZTE-BLADE,[],,23.44264761,,2002:12:08 12:00:00,"['#312926', '#9c9291', '#847f82', '#91898c', '#686060']",[],"our oe Feow oF * - . eee ed Prtnvee ttre toe tenet a aw ve etere “— « or en ee : x 2 owe vipa bh eh Rane ne gare ma EN Mee reat SHON es pee ew we Weetiat need wena T Weer qtewey “Seek csutcereeneieMemmieian: Wrear seer wore ¢ eesccls fore Ciewee., Cenesta «oe heehee wN anes ae seen OAR A SEPT PRE ete cere hl mite rN Pte ke + sat ee, “Kes ead Faery km «Fane wacarter polar a> three tem i” Peabley SR wAeek «oN ten TENSE 6A ote re ore Fer rece ON Beare cared prac ved cow it bec ea coy Vacant bn vas Se OPPO PETROL M Cre TC OLE EES fen cere, meow FR PRONE, EAN SAN CONN meee ca Se, SPELT TOOL TL Vrallensses set and SHOwing, BROOA provessriomal < allengzinsz immovative has potential to was considered in depth the sclechion «x lan fs conrprehensive highly sured awareness ot key matters such as<S YOWS Sioyeur Aoy fo ssouavEenme , OBPMNS A\USriy pue srnarsusyoidusoo sy Ue, LK WOWOSYOS oun uUidop ur PpoIopIsUuoy] sen > AY YREWMUSOIOA sey puLY oOAIDEAOCUUT PUB SuIsuo7l. S KEMOASSOJOAA POO BMurwnoys Purr IOs Serra eye “PLP QILL ITE EA AS TSA ATS ANS AAANS BREAKS Yee be Fa AN SUV Og Es TEE? Cmte RN ENO AIS SRO RANSON YEE LEESON E ES PROC EE EAR NRO OES ELORLERIIOS NORRIS HEAR NES LAS RS NS PEL LORS LF o> YRC OCI Ce OR Urry Ne Ae eta © Sie Nye ees ek ane sae Oe 1 Pre Wear anecuage poarer yoo Nn I Res f OLED saa ei s em el i Cue oy fee RR OS OP PEA ic egonpin —_ 5 SPAN PPerer Kerang wt wee ENE = — air Peet cnp weg h Sever ped “ «08 satan sceenne & -— awe erage aa +% Heer dw Pere eres geeee 7 oe<S Y POMNS AVUSiIY svrsusYyoIdUuIoo s/ UBL, VS Ee aye AA> NG SY ~ OoVUees POS bey SO apn See ORS ey ren Seow e Poe er eed Veen cee peerer gems WE Le SESE” PEARSE eRe TEE AK Nem eae Cpe ap erae Keg ges aoe kas LPR gs Tih Rem ene y WKLCESEe BEDE AA preeree usetenger at) wanna ener” ct —e op Vee Be ~~ ser rree omege meewget «8 oa twee nae eens Lhe een te ™ ‘ vg oepee ono rae eeeoe Ferree dene sere “> tte jis mae d iennrraves gar fmt «ih faweee” eeenent Wed 0ts recoerwne westt«ct —— aie aiaenaiaiendiasa PPLAS EERO MOCTER MR ENT PUD! Sweeter oem Chere. tenele coe bee SwNenesonges vents PT PLT DRE wat Serre whee ree preene tbncen New | see ennn SF Rr «Fer epee fae CoN pela thes boa ta PF Pwaliny BEN <oW teh ewence SANA as",11:31:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.104107, 0.53119355, 5.570722]",../p03_2013-12-02/2013-12-02_11.52.23.jpg,ZTE-BLADE,[],,11.35027343,,2002:12:08 12:00:00,"['#8ec2fd', '#597184', '#6c7d90', '#6a7a7a', '#586970']",[],,11:52:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[6.66035, 0.53119355, 7.014479]",../p03_2013-12-02/2013-12-02_11.44.53.jpg,ZTE-BLADE,[],,10.33827707,,2002:12:08 12:00:00,"['#5f778c', '#6c82a0', '#566d7b', '#6d7f88', '#677574']",[],,11:44:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, -0.53119355, 1.253072]",../p03_2013-12-02/2013-12-02_11.50.26.jpg,ZTE-BLADE,['lighter'],,5.580175608,,2002:12:08 12:00:00,"['#2b2225', '#b29a94', '#61362d', '#7c6564', '#d8d5d6']",['person'],,11:50:26,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, -0.17706452, 2.6968288]",../p03_2013-12-02/2013-12-02_12.12.23.jpg,ZTE-BLADE,[],,4.698642094,,2002:12:08 12:00:00,"['#46475d', '#7e8893', '#6c7075', '#787e82', '#11121c']",[],,12:12:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 0.35412905, 3.050958]",../p03_2013-12-02/2013-12-02_11.39.53.jpg,ZTE-BLADE,[],,39.50032696,,2002:12:08 12:00:00,"['#7b7673', '#625d59', '#151519', '#aca3aa', '#918b8c']",['book'],"Se FF Bape yeep awd eee ee Ci famemcet weonet thee de thet epee es anne te Feeet net ete SHIRT TER BA ON RAED aT Mee A Wee ane ene Sree > . ° 7 rte er eneeepeere tS ban Ohm wot Ebene grers meek eee’ SAAR AA, SRE Qe <a errata , ; x eecergor Fe ett eces sacrnge henge ceed geben <clemr me coyses We Oe SNS Nee eet Sees * ores Fea 7, a NW AASKS ~ i — Hatem paret gee cherotentt count tac> seer heoectiicoss Feesoesessn ReNee rnc’ maceecse KE KACR GER, tn cmentetecnn = ~~ Someta: cer9cd weet suited to tHe methodtorowy MH WSS. HHS AAAS, SR ee, “ee 4OCP 2s Cer77Ie, task or rIsk management. Tpotary- ermsacement im the challengcs set and SHowm se => 5 Ss. Piae sclected concept it challensing AMA AWMOW SSNS SOOSSS Gttcal evaluation skills. The plan 1s TOMAPE SOS ie z ss 2 confident competent aw AXYSNCSS ot tand how manage change.-oBuvyo oSeuvwi OF MOY pur ae Ox pue RLID PTI CIOD Saxe. SMASUSUSIAUIOD St wea OUuULL “SIIPNS UOMPBNILN®S J&2%777 DA WSISHUWSUOO sew sydosucSs Sursusjpjegqo JOS 72s | Teese SQSOSD SS ASS SRANS ROUSE PUES SwiSucspeuyo 10 ~doouwces Pszosses oy Wwe OS SOSUSSUSOS oUuD UF JUDWIS Sess ""WUoOWIOS eure Syst AO WSS “SLL oor mec, SARASD ANS XR ROO ROA TORR AL KAR OLOPOUROU [Duet PORES [I PAX (PII SZ _OMAMEPAT AS WEA ATA OO OUS Py SHPO OA UO SUR FEM LEED LH EXE FAILED MAES NGRASA GRAAN GARONA KS LOA RRO SERIO He Ne Pee POON TIEN OTE FET Ere bee ONSEN ERR NPR EE Rowe Riera ere E nr Ome 89g FeO PV OTT ELD Perens em OSA OP TN Maher y-oBueyo oSeuUeLL pure AxwOo> Weld OULL “SIT IS UOMENI[EN®S sJlO777 » s os RASUSUMESO Waxes. DMA tA WSIS PISUSS sem Tse LASS SE SurSuscpeqo WOSS Boar Ous 3° SOSBSUSDTTEUO orp QE YdMaDUOD PLP2l2/LS5 OE ~szz ur JUISDMISSesaS Ave 7Szz UDO Sseuw wa FS IO CP SLL BO LOANS TOS EEN ASOPOPOurwrus Dey Pena LIAN FPOIIT DRS SOLS Sasa “EAN “ot SA WP Orrevr+> BRP AA yO PPE FETE DFP EFF FPDPIPEPI ESCO ALAA PA KSAT AN RATS Yes « BRAK KAKO NE pe EMI TE NO ETE Pero SAXAA ASA SAA Gace oe “ane Poe PT are aro aA SOAS SES WANA Andee yon eer o L Or ARNE Akg Fee en rere ne PF asp wey Te - Len ed 868 TROL wh geween go serene SOP ede nan teter 46 40kPOR ba Eee rene «re neregeare bes Ona «stern deme egress ert SANA AR SRR & <Saerzecargoe Ft acSeceN secrnpebenge CUO grbwast Ieee BOYS LE Now ket Ses SOs eS reeS Fre Aertrn id) ces Cine BOSC PEO SESH OW PONS ENE SEES Sormplete- ser7cl wee Suited tO methoAclowy Ww Vso. SOQ S| ewe, TLS ara erm emt challenges scot AWA SHOWS, BSS +< Is Pre selected AMMO SENS SOOO SO Ytical © : oft “sy F axes change.",11:39:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.17706452, 1.9749504]",../p03_2013-12-02/2013-12-02_11.23.23.jpg,ZTE-BLADE,[],,26.46050167,,2002:12:08 12:00:00,"['#e1e6f4', '#c9a991', '#717c8b', '#504d53', '#130f0e']",[],,11:23:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.17706452, 0.17706452]",../p03_2013-12-02/2013-12-02_12.16.53.jpg,ZTE-BLADE,[],,31.32859255,,2002:12:08 12:00:00,"['#d7d2d3', '#9a979f', '#3f3135', '#201c20', '#636065']",['person'],,12:16:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.458236, 0.35412905, 4.4947147]",../p03_2013-12-02/2013-12-02_11.27.53.jpg,ZTE-BLADE,[],,8.356053873,,2002:12:08 12:00:00,"['#b4aaa9', '#938c8d', '#a79d9e', '#16151b', '#6a5c55']",[],"& §ea04% ~' eee ‘s4a\ Was ‘ « “te ‘a. > Sh. bh, “e tall VN Sa 46 MEN eon’ in, «Ae Praha AWA Vine _— ao @MaRM FS COmprehensive AAA TAioin _ MMUASomt awareness of Key matter EE <a ene—e 2 me : r= >—.- — OVA WZ JO “COS ae Rowe es ASA rare o NESUGUYQUCUOS <r wepEF oe casidil aS YO ayya' >> a yc Pees tt * ee |e i nite ” . "" ="" % oes 4 *hOES4 + Veans—_ a> Zz = —, , SOU YRAA Duore PAPSUGYAIUUOS Sr wEepEF ce SSAA YOANN E> ARE ESCA cages tH wees © alae _~ Veans% $444 4&4 &s ; ’ sss) Vac o* ~ bd SASS OMAN’ ing che Ere CNA ANAS wo Pfam Ss OOmprehensive SS SI =e Se rE Ken WRASALLOS",11:27:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 1.0760075, 2.3290794]",../p03_2013-12-02/2013-12-02_11.15.23.jpg,ZTE-BLADE,[],,21.01664219,,2002:12:08 12:00:00,"['#0b0b11', '#4e4079', '#4f79e3', '#9cafba', '#282733']",[],,11:15:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.89894295, 2.152015]",../p03_2013-12-02/2013-12-02_12.43.53.jpg,ZTE-BLADE,[],,6.211881849,,2002:12:08 12:00:00,"['#141114', '#777a81', '#343243', '#96abd5', '#555461']",[],,12:43:53,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[8.825985, 0.53119355, 3.2416427]",../p03_2013-12-02/2013-12-02_10.52.55.jpg,ZTE-BLADE,[],,7.337928512,,2002:12:08 12:00:00,"['#a69fa3', '#706a69', '#c0b8bf', '#17181d', '#8d8688']",['book'],,10:52:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
['Male'],"[9.00305, -0.35412905, -1.6208214]",../p03_2013-12-02/2013-12-02_12.59.23.jpg,ZTE-BLADE,[],['25-32'],16.30377695,['Fear'],2002:12:08 12:00:00,"['#c6e0f8', '#606f91', '#4a5876', '#8490ac', '#1f2340']",['person'],,12:59:23,"[array([-0.16788889,  0.09118959,  0.06725279, -0.08846431, -0.18006185,
       -0.084651  , -0.02486262, -0.06749034,  0.13204592, -0.08213077,
        0.27659857, -0.09411605, -0.27110881, -0.035962  , -0.0728332 ,
        0.13560456, -0.0731656 , -0.08745109, -0.07474507, -0.19568732,
        0.10918641,  0.09621891, -0.03092416,  0.02516919, -0.09986724,
       -0.31050932, -0.09358608, -0.12334415, -0.00048667, -0.18340664,
        0.04153608,  0.05273489, -0.06031677, -0.11248799,  0.02679671,
        0.06141144,  0.00224513, -0.07130385,  0.1595625 ,  0.00754873,
       -0.10675485,  0.05659016,  0.12983221,  0.32883421,  0.097323  ,
        0.06576298,  0.03265249, -0.06932563,  0.16163719, -0.19993183,
        0.09420496,  0.09832336,  0.16433826,  0.02794613,  0.21480083,
       -0.15562283,  0.05256619,  0.16977738, -0.26830718,  0.08051438,
        0.11320026,  0.03811654, -0.05681688, -0.08355009,  0.19342764,
        0.11494033, -0.11205603, -0.06515989,  0.12985295, -0.1074155 ,
       -0.08866248,  0.06106422, -0.14616802, -0.1457568 , -0.20002414,
        0.08153236,  0.40569916,  0.1409723 , -0.17021294,  0.01144344,
        0.00922369, -0.01999782,  0.0654627 , -0.01128429, -0.11754748,
       -0.03739649, -0.09320658,  0.02359157,  0.08252852,  0.03859633,
       -0.0217649 ,  0.24426793,  0.04485993, -0.00084968,  0.05560648,
        0.06363304, -0.19300395, -0.02542455, -0.05764295, -0.0475811 ,
        0.0783022 , -0.15855148, -0.01657281,  0.03742024, -0.21592759,
        0.16339333, -0.05920391,  0.02413307, -0.11997589,  0.00866622,
       -0.02489887,  0.10091584,  0.13907702, -0.25667796,  0.13542303,
        0.14253935, -0.01512421,  0.16102594,  0.04637773, -0.01013436,
        0.01548145, -0.05802837, -0.13812973, -0.12633581,  0.02326322,
       -0.06958841,  0.05069702,  0.06689561])]",02/12/2013,ZTE,1,"[54.68835526, -5.8810074]"
,"[9.00305, 0.35412905, 3.5957718]",../p03_2013-12-02/2013-12-02_12.08.52.jpg,ZTE-BLADE,[],,6.688221613,,2002:12:08 12:00:00,"['#768691', '#2f395d', '#60748d', '#101323', '#6991d2']",[],,12:08:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 0.89894295, 2.152015]",../p03_2013-12-02/2013-12-02_11.11.53.jpg,ZTE-BLADE,[],,58.33552615,,2002:12:08 12:00:00,"['#e5eae5', '#828694', '#131217', '#d9b696', '#333141']",['laptop'],hub would of thot w ‘can upload an0} SHOQUIL 10K0 X ai ue » nu a ns CL 201 Ge,11:11:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.825985, 0.35412905, -3.4187074]",../p03_2013-12-02/2013-12-02_12.53.56.jpg,ZTE-BLADE,[],,25.54497831,,2002:12:08 12:00:00,"['#7f767c', '#8d8a97', '#70605b', '#cec8c7', '#161c33']","['bottle', 'bottle']",,12:53:56,[],02/12/2013,ZTE,0,"[54.68835526, -5.8810074]"
,"[7.1915436, 0.53119355, 6.8374147]",../p03_2013-12-02/2013-12-02_11.35.52.jpg,ZTE-BLADE,[],,12.51582877,,2002:12:08 12:00:00,"['#8f898d', '#737375', '#2c292a', '#807c7e', '#636366']",[],"th * 8s s Feaa ¥ ss : per ee errereyrh ff afecetlareegeionse scoesed teeeee ow “hs RA COTMCOCPIs was considered im Leny 10 Skits. The plan is comprehensi. w77F competent awareness of k managze Change. ‘©cautions to protecty~s101d 0} suorynesa, ‘9SuUeYS oSeuen A JO SSSUSIEME JUSJOduIOD pue “Sus ysaduros si ueld sayy -syjrys LO IOP UWE PasepPIsUOEs sUM sidoanuear IVE7 1 VET Fa +4 a we beara greets otters ""py erez 7 2 ge f > +ea— © swap '# ge, erey~s101d Fees Ee Ae VERGE grteee ‘See aes ‘ep ertz ey gi Foe CeRe i 4 ‘2, ez —rFiasad? fant rrrereyrh afecotlactegeinnge coesed tenes pe avearssiar «*« MICOPts considerecdl ins Lesy (0m? SkItIs. comprehensiw protect",11:35:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.53119355, 0.53119355]",../p03_2013-12-02/2013-12-02_12.36.23.jpg,ZTE-BLADE,[],,16.87157961,,2002:12:08 12:00:00,"['#2b242c', '#715b51', '#939092', '#b9bbc8', '#111014']",[],,12:36:23,[],02/12/2013,ZTE,0,"[54.6879794, -5.883458600000001]"
['Male'],"[9.901993, 0.53119355, -0.89894295]",../p03_2013-12-02/2013-12-02_12.51.53.jpg,ZTE-BLADE,[],['25-32'],19.87307866,['Fear'],2002:12:08 12:00:00,"['#15111d', '#afa7a3', '#413f53', '#726364', '#7a7887']",['bottle'],,12:51:53,"[array([-0.15035155,  0.03580935,  0.07804436, -0.08960148, -0.0299562 ,
       -0.06567187,  0.04495771,  0.0043866 ,  0.11706601, -0.04516284,
        0.18789454, -0.01669088, -0.26255888, -0.08118296, -0.01893133,
        0.14201017, -0.01576957, -0.11115734, -0.12813416, -0.21143505,
        0.04518712,  0.02106928, -0.06373922,  0.02836632, -0.16455728,
       -0.23033421, -0.06445786, -0.07945229, -0.11233117, -0.14510345,
        0.08143674,  0.09838043, -0.10223422, -0.06488812,  0.03256663,
        0.10155065, -0.03759736, -0.07489699,  0.16599546, -0.02841514,
       -0.02492133,  0.04277565,  0.08220823,  0.32456255,  0.172409  ,
       -0.01237681,  0.04225443, -0.03069724,  0.17323755, -0.26228279,
        0.03854188,  0.08576371,  0.08812638,  0.08501606,  0.18012924,
       -0.12509052,  0.05194121,  0.18678924, -0.25723752,  0.04356703,
       -0.02118289, -0.00036967, -0.13026562, -0.1321725 ,  0.1470096 ,
        0.13624802, -0.1540063 , -0.13803473,  0.16867794, -0.14006303,
       -0.01026882,  0.07210343, -0.15057142, -0.1780155 , -0.19988212,
        0.14899381,  0.2921139 ,  0.18084343, -0.19445215,  0.01774568,
        0.00513748,  0.02684735,  0.0556212 , -0.04244377, -0.08123346,
       -0.04705173, -0.04749896,  0.02752263,  0.11739957,  0.06690883,
       -0.07982156,  0.18170157,  0.03405826, -0.0548021 ,  0.03452056,
        0.00707613, -0.12051606,  0.01585117, -0.13639981,  0.01118656,
        0.06221036, -0.12838134,  0.00924744,  0.07057423, -0.11430909,
        0.17894006, -0.06508872,  0.04507385, -0.11574094,  0.02516309,
       -0.13862169,  0.06454408,  0.13482031, -0.25590488,  0.13620993,
        0.14796664, -0.04080037,  0.09451394,  0.05006051,  0.04403055,
        0.01541458,  0.02165744, -0.14704199, -0.06698845,  0.06674299,
       -0.01446156,  0.04449802,  0.0253474 ])]",02/12/2013,ZTE,1,"[54.68835526, -5.8810074]"
,"[9.180115, -0.89894295, 1.7978859]",../p03_2013-12-02/2013-12-02_11.07.23.jpg,ZTE-BLADE,[],,43.8567995,,2002:12:08 12:00:00,"['#8d9694', '#8fa4da', '#0e101f', '#21275e', '#5a679e']",[],,11:07:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.7082581, 0.35412905]",../p03_2013-12-02/2013-12-02_12.28.23.jpg,ZTE-BLADE,[],,9.563531449,,2002:12:08 12:00:00,"['#b19eac', '#4a3d43', '#11111a', '#ecf0fa', '#756b73']",[],,12:28:23,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[9.534244, 0.7082581, -0.7082581]",../p03_2013-12-02/2013-12-02_12.32.53.jpg,ZTE-BLADE,[],,8.872065861,,2002:12:08 12:00:00,"['#392f2f', '#141215', '#eae8f6', '#5e5353', '#938c9f']",[],,12:32:53,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[9.357179, 0.17706452, 2.152015]",../p03_2013-12-02/2013-12-02_11.19.23.jpg,ZTE-BLADE,[],,10.29959582,,2002:12:08 12:00:00,"['#494b57', '#808187', '#dcc1a4', '#312e2c', '#151312']",[],,11:19:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -1.0760075, 0.35412905]",../p03_2013-12-02/2013-12-02_12.13.53.jpg,ZTE-BLADE,[],,53.39191881,,2002:12:08 12:00:00,"['#613322', '#9d866f', '#96a8bd', '#866946', '#1a0e0d']",[],,12:13:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 0.35412905, 1.9749504]",../p03_2013-12-02/2013-12-02_12.09.23.jpg,ZTE-BLADE,[],,71.77107983,,2002:12:08 12:00:00,"['#6b6f74', '#958d86', '#8da3be', '#101523', '#1e2c64']",[],,12:09:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.7363577, 1.6208214, 0.53119355]",../p03_2013-12-02/2013-12-02_12.17.23.jpg,ZTE-BLADE,[],,4.01571037,,2002:12:08 12:00:00,"['#291a17', '#959fb3', '#737077', '#4d3c37', '#e6ebef']",[],,12:17:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 1.0760075, 2.152015]",../p03_2013-12-02/2013-12-02_10.49.54.jpg,ZTE-BLADE,[],,66.58608054,,2002:12:08 12:00:00,"['#c8c0c8', '#625c5e', '#92857c', '#a7a1a8', '#14151f']",['book'],"Proce ratte E Besse ee Pp eee geste ese Ss eye oe RES BSS Nelercytsente ae rrgeer ged oie peppery rire soiect REEF OPIS siete woes, eppopr lice Sb ncoey end lest ick art ieee 1 EP <t eonvel epevssecep>t pret thee scxresicdlere heer < gatote greed ga pr tr #4. —- gear , peat d — >} Jess ‘ c ssa? EFL Fo"" yop = | Sateen 9tILID yt gett pare rr 5 SP PES ELI ” Lev bh? 2 PHee ppp IAe eg schar sched a Beemorrs sco paom ent Re BED PRE SOTA Se at =— —— Senay Ree os ~ ene sy Sree joa ts Seer SD Jie actonctstecer sr SOD 2S PSS SIS er > SOUS PIAS ou <> Spas",10:49:54,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.281172, 0.35412905, 4.671779]",../p03_2013-12-02/2013-12-02_12.05.23.jpg,ZTE-BLADE,[],,6.952906496,,2002:12:08 12:00:00,"['#697d9c', '#71808b', '#737f7c', '#7aa9fc', '#5d7382']",[],,12:05:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.559293, 0.53119355, 5.938472]",../p03_2013-12-02/2013-12-02_11.53.53.jpg,ZTE-BLADE,[],,13.06374804,,2002:12:08 12:00:00,"['#7284a4', '#62788f', '#73838f', '#6f7c7e', '#5f6d76']",[],,11:53:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 0.35412905, 3.4187074]",../p03_2013-12-02/2013-12-02_11.49.23.jpg,ZTE-BLADE,[],,5.717104161,,2002:12:08 12:00:00,"['#0b1019', '#69777b', '#7f857d', '#90b6f2', '#1e2b4e']",[],,11:49:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[6.4832854, 0.53119355, 7.1915436]",../p03_2013-12-02/2013-12-02_11.34.23.jpg,ZTE-BLADE,[],,21.56591034,,2002:12:08 12:00:00,"['#6b6c6c', '#787674', '#171515', '#837c7b', '#474545']",[],"bit nent erect tM chatdlengsings and imnowvative AKACS ag concepts was considered in depth a Gs. Lhe plan is comprehensive a, Oompetent awareness Of key -WOU} 399101d 07 suoy “ISBUPCLO 2: AS JO ssoucIeEMEe yuUozoOdUz0- XS SAAISUSYoIduIOCS si uvld oyy -sy/7 z S ELOISE = Wdep ut posrscpisuoys sen sydoor . “2 ton e ; * } ADIT ED OMS SAWwAQUUL pu Bu1rVuoypeyo we 7WOU} - Assy yO ssoucueme yuo70d7z70- DOU F oan ve PAVIMAOCUUL PUB Buryuappeyo iw 21. Ceebit",11:34:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -1.4301366, -0.89894295]",../p03_2013-12-02/2013-12-02_12.50.23.jpg,ZTE-BLADE,[],,14.65780412,,2002:12:08 12:00:00,"['#746c75', '#b4aaad', '#1d1c29', '#6e332a', '#2b3964']",['person'],,12:50:23,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.180115, -0.89894295, 1.0760075]",../p03_2013-12-02/2013-12-02_11.06.53.jpg,ZTE-BLADE,[],,10.79544635,,2002:12:08 12:00:00,"['#1b111c', '#553c59', '#3e6abc', '#8fb2e9', '#998f83']",['laptop'],,11:06:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.35412905, 0.53119355]",../p03_2013-12-02/2013-12-02_12.29.53.jpg,ZTE-BLADE,['backpack'],,73.8705972,,2002:12:08 12:00:00,"['#d2dbe6', '#a09ba8', '#6e656c', '#15151a', '#3b383f']",[],PF en ees ae itd ae)errr herr ey seereiee y4 Int es,12:29:53,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[7.3822284, 0.53119355, 5.761407]",../p03_2013-12-02/2013-12-02_11.30.52.jpg,ZTE-BLADE,[],,14.30670752,,2002:12:08 12:00:00,"['#7f787a', '#757173', '#666365', '#3e3636', '#877f7e']",[],"Sa IOLA REPL IPF OPEL DE ae FPS ee eS ORE OO OS EO eee - Sane wnat hem NEDZLY FEB CELE siaac>wy segs <a ES KosEe =e a peatiecsuszimisz eared imnmowvative and hasNS Ssaoyeur Aoy jO sSsouoveusr ho ~haihaae PUBS SA SUSYordisoOS sF — eecoepes Sassnncouge “oess 98 SES OOS as Se oe SELEP IRD LAD CLRDIS JCI IADros ‘SaeneU Ao y JO ssouquene —<* PUL SAISUSYorIdUusES si UHTCSLE LLA PEB If DIOP EE Rasa Oe OE sw sag, = is comprehensive nigdaael ws g@wareness of key matters suc",11:30:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.825985, -0.89894295, 2.5197644]",../p03_2013-12-02/2013-12-02_12.40.26.jpg,ZTE-BLADE,[],,5.950243193,,2002:12:08 12:00:00,"['#959195', '#1f1f27', '#575961', '#757781', '#3d3f49']",[],,12:40:26,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
